URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
49,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,26,24,0.03999999920000002,0.057937427511080615,21.8,0.16019760056457305,8.78407904022583,21.8,210,800,1.9538461538461538,6,4.89718875502008
50,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,58,23,0.43209876009754616,0.09310344816884661,56.3125,0.13540510543840178,22.579162042175362,56.3125,221,899,1.9883527454242929,32,4.681603773584905
51,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,56,21,0.4545454486422669,0.07556427863045703,34.21153846153846,0.16694772344013492,13.75139447399144,34.21153846153846,281,939,1.9943820224719102,11,4.995564005069708
52,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,25,0,0.9999999600000016,0.06983240203957429,31.833333333333332,0.2111692844677138,12.817801047120419,31.833333333333332,107,326,2.0232558139534884,0,5.329479768786127
53,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,80,39,0.3445378122307747,0.14441747555289142,236.875,0.13773087071240106,94.80509234828497,236.875,253,940,2.0189504373177845,15,4.67479674796748
54,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,17,0,0.999999941176474,0.03183520593289287,34.72,0.1912442396313364,13.964497695852536,34.72,151,458,1.9252873563218391,0,5.036697247706422
55,https://insights.blackcoffer.com/evolution-of-advertising-industry/,14,6,0.399999980000001,0.03809523802267574,37.04545454545455,0.2196319018404908,14.906034578918018,37.04545454545455,167,432,2.011396011396011,0,5.394405594405594
56,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,0,3,-0.9999996666667778,0.02459016373286751,107.0,0.2102803738317757,42.88411214953271,107.0,42,121,1.8983050847457628,2,5.2
57,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,0,0,0.0,0.0,8.0,0.125,3.25,8.0,1,4,1.6,0,6.2
58,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,24,67,-0.472527467334863,0.10055248607673758,36.595238095238095,0.1620039037085231,14.702896799578648,36.595238095238095,232,833,1.9754901960784315,2,5.011404133998575
59,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,17,15,0.06249999804687507,0.06926406911414704,33.791666666666664,0.16646115906288533,13.58325113029182,33.791666666666664,131,445,1.9401041666666667,3,4.832214765100671
60,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,54,38,0.17391304158790172,0.07972270357043093,25.235294117647058,0.15104895104895105,10.154537227478405,25.235294117647058,308,1056,2.042910447761194,9,4.797177208572922
61,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,39,3,0.8571428367346944,0.0937499997907366,26.857142857142858,0.1702127659574468,10.810942249240123,26.857142857142858,118,401,1.9968847352024923,4,5.042042042042042
62,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,3,1,0.49999987500003124,0.016194331918241572,32.23076923076923,0.14081145584725538,12.948632274646597,32.23076923076923,47,240,1.7621359223300972,0,4.822164948453608
63,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,19,7,0.4615384437869829,0.04753199260048996,54.1764705882353,0.13572204125950055,21.724877051797918,54.1764705882353,115,491,1.7786069651741294,4,4.71773220747889
64,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,12,8,0.1999999900000005,0.05813953471471066,45.833333333333336,0.20545454545454545,18.41551515151515,45.833333333333336,108,305,2.055363321799308,1,5.117283950617284
65,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,15,8,0.3043478128544429,0.09543568425130422,19.130434782608695,0.13863636363636364,7.707628458498023,19.130434782608695,58,211,1.8615384615384616,0,5.12853470437018
66,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,5,0,0.99999980000004,0.042372880996839994,20.0,0.2222222222222222,8.088888888888889,20.0,38,100,2.055045871559633,1,5.446540880503145
67,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,23,34,-0.1929824527546938,0.10694183844851438,17.254545454545454,0.12012644889357219,6.949868761375611,17.254545454545454,99,454,1.8084507042253521,13,4.567664670658683
68,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,9,2,0.636363578512402,0.08943089358186265,34.166666666666664,0.11707317073170732,13.713495934959349,34.166666666666664,22,112,1.734375,1,4.733695652173913
69,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,32,10,0.5238095113378688,0.08450704208348683,38.45,0.19375812743823148,15.457503250975293,38.45,139,440,2.069060773480663,0,5.493487698986975
70,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,1,6,-0.7142856122449125,0.07446808431416932,29.0,0.1206896551724138,11.648275862068965,29.0,20,89,1.5688073394495412,4,4.506172839506172
71,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,9,25,-0.47058822145328766,0.15740740667866943,20.285714285714285,0.14084507042253522,8.170623742454728,20.285714285714285,55,205,1.6869158878504673,5,4.587179487179487
72,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,26,46,-0.27777777391975317,0.060759493619612234,38.94117647058823,0.2039274924471299,15.658041585214145,38.94117647058823,392,1018,2.2184986595174263,16,5.267162471395881
73,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,40,22,0.29032257596253913,0.06300813001726815,41.43478260869565,0.13326337880377753,16.62721839499977,41.43478260869565,246,949,1.9563994374120957,18,4.682899207248018
74,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,33,25,0.1379310321046374,0.057255676152758464,23.732394366197184,0.14124629080118695,9.54945626279935,23.732394366197184,228,881,1.9078212290502794,16,4.765382014874915
75,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,23,5,0.64285711989796,0.05522682434866504,18.807692307692307,0.130879345603272,7.575428661318232,18.807692307692307,120,434,1.853868194842407,0,4.442922374429224
76,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,41,8,0.6734693740108292,0.060718711201092054,25.793650793650794,0.11815384615384615,10.364721855921857,25.793650793650794,183,714,1.8813229571984436,4,4.448514167242571
77,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,28,6,0.6470588044982705,0.12363636318677686,38.0,0.15789473684210525,15.263157894736842,38.0,80,249,1.7777777777777777,8,4.632352941176471
78,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,42,14,0.49999999107142873,0.05313092974086249,44.048780487804876,0.17054263565891473,17.687729249385516,44.048780487804876,286,991,2.068452380952381,7,5.020295202952029
79,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,22,66,-0.4999999943181819,0.13749999978515626,17.953846153846154,0.12425021422450729,7.231238547228265,17.953846153846154,131,562,1.864516129032258,11,4.61078431372549
80,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,50,22,0.38888888348765444,0.10329985637977065,22.224137931034484,0.10705973622963538,8.932479066905648,22.224137931034484,129,610,1.7163814180929096,5,4.46584938704028
81,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,17,25,-0.1904761859410432,0.06140350868215861,40.607142857142854,0.11785400175901495,16.289998743560748,40.607142857142854,129,616,1.721938775510204,0,4.767961165048543
82,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,21,20,0.024390243307555043,0.05324675317760162,32.205128205128204,0.18949044585987262,12.957847460395232,32.205128205128204,224,676,2.062,6,5.130316742081448
83,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,21,72,-0.5483870908775582,0.14329738036471898,18.841269841269842,0.12805391743892164,7.587729503483506,18.841269841269842,137,578,1.8865979381443299,13,4.633843212237093
84,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,19,8,0.4074073923182447,0.06164383547569901,33.130434782608695,0.16272965879265092,13.31726577656054,33.130434782608695,111,397,1.8690807799442897,5,4.759124087591241
85,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,8,6,0.14285713265306196,0.07253885972777793,33.3,0.14114114114114115,13.376456456456456,33.3,46,170,1.8222222222222222,0,4.863333333333333
86,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,24,17,0.1707317031528853,0.08086784993911666,45.94444444444444,0.17654171704957677,18.44839446459761,45.94444444444444,139,459,2.0460358056265986,0,5.150793650793651
87,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,21,29,-0.15999999680000007,0.06067961157684513,40.911764705882355,0.15744069015097054,16.42768215841333,40.911764705882355,207,740,1.8836805555555556,5,4.958937198067633
88,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,16,11,0.18518517832647488,0.009243409788002942,175.3913043478261,0.11874070401586515,70.20401802073678,175.3913043478261,412,2425,1.906832298136646,0,4.773080241587576
89,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,35,41,-0.07894736738227148,0.06959706953333601,31.080645161290324,0.16035288012454593,12.496399216565948,31.080645161290324,282,991,2.035961272475795,10,4.919455473624503
90,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,27,61,-0.38636363197314055,0.0827067668395613,34.604166666666664,0.21312462372065022,13.926916516154927,34.604166666666664,337,971,2.2103610675039245,1,5.377005347593583
91,https://insights.blackcoffer.com/human-rights-outlook/,3,1,0.49999987500003124,0.04301075222569084,42.25,0.1242603550295858,16.949704142011836,42.25,18,85,1.5514018691588785,2,4.427631578947368
92,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,28,4,0.7499999765625008,0.05623901571838486,30.454545454545453,0.13134328358208955,12.234355495251018,30.454545454545453,125,504,1.8086124401913874,1,4.809688581314879
93,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,34,34,0.0,0.06595538305920913,19.304761904761904,0.1603354711396152,7.786038950360608,19.304761904761904,301,1021,2.015267175572519,5,4.834056399132321
94,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,44,14,0.5172413703923902,0.05052264803961441,27.338028169014084,0.15352910870685213,10.996622911088375,27.338028169014084,271,1021,1.904632152588556,5,4.856476079346558
95,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,28,30,-0.03448275802615935,0.08238636351933755,34.22857142857143,0.14273789649415694,13.748523730026234,34.22857142857143,161,648,1.9130434782608696,3,4.9238625812441965
96,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,15,41,-0.4642857059948981,0.04635761585566422,46.65853658536585,0.1913225300575013,18.73994364616934,46.65853658536585,353,1118,2.0798192771084336,1,5.090238365493757
97,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,16,40,-0.42857142091836753,0.08860759479650697,33.75,0.15185185185185185,13.56074074074074,33.75,158,579,1.896551724137931,3,4.924180327868853
98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,35,45,-0.12499999843750002,0.10854816810237698,19.852941176470587,0.14148148148148149,7.997769063180828,19.852941176470587,181,671,1.9784735812133072,27,4.784716516023007
99,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,22,26,-0.08333333159722227,0.0760697304658166,39.3,0.17472434266327397,15.789889737065309,39.3,198,641,2.03125,12,4.8943598925693825
100,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,16,33,-0.3469387684298211,0.048418972284170976,54.69230769230769,0.1659634317862166,21.943308449637566,54.69230769230769,226,857,1.9711246200607904,2,5.061124694376528
101,https://insights.blackcoffer.com/travel-and-tourism-outlook/,4,3,0.1428571224489825,0.058333332847222225,36.0,0.11574074074074074,14.446296296296296,36.0,22,113,1.5514705882352942,2,4.372448979591836
102,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,28,44,-0.2222222191358025,0.0986301368511916,24.0,0.13060897435897437,9.652243589743591,24.0,154,647,1.8888888888888888,11,4.742831541218638
103,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,7,24,-0.5483870790842877,0.06326530599333612,41.333333333333336,0.14112903225806453,16.58978494623656,41.333333333333336,96,417,1.7957559681697612,4,4.893188854489164
104,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,28,52,-0.29999999625000007,0.10914051826856683,27.08888888888889,0.20016406890894176,10.915621183119134,27.08888888888889,232,706,2.1024667931688805,2,5.135770234986945
105,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,21,34,-0.2363636320661158,0.09151414294257214,44.81481481481482,0.11900826446280992,17.97352923171105,44.81481481481482,130,553,1.8075949367088608,5,4.626593806921676
106,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,0,0,0.0,0.0,61.0,0.1912568306010929,24.476502732240437,61.0,34,105,1.9310344827586208,0,5.364238410596027
107,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,11,3,0.5714285306122479,0.037533511963717126,31.1,0.10932475884244373,12.483729903536979,31.1,62,344,1.745644599303136,3,4.716636197440585
108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,28,51,-0.29113923682102233,0.12908496710933828,52.35,0.17096466093600765,21.008385864374404,52.35,167,558,1.981012658227848,3,5.020942408376963
109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,28,21,0.14285713994169102,0.12564102531886917,50.75,0.08497536945812807,20.333990147783254,50.75,65,369,1.6224188790560472,37,4.182561307901907
110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,5,35,-0.7499999812500006,0.053191489290968764,49.833333333333336,0.1596989966555184,19.997212931995545,49.833333333333336,180,670,1.9232283464566928,0,5.0335820895522385
111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,12,27,-0.384615374753452,0.05972434906627205,30.473684210526315,0.16753022452504318,12.256485774020545,30.473684210526315,185,596,1.951276102088167,0,5.228626320845341
112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,25,47,-0.30555555131172846,0.09876543196328473,27.069767441860463,0.16838487972508592,10.89526092863422,27.069767441860463,174,647,2.001669449081803,1,5.081998114985862
113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,16,21,-0.1351351314828343,0.07341269826703829,30.75862068965517,0.17488789237668162,12.373403432812742,30.75862068965517,144,484,1.8953488372093024,7,4.941031941031941
114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,43,45,-0.02272727246900827,0.08906882582078054,27.919354838709676,0.1392258809936453,11.22343228788133,27.919354838709676,220,910,1.8921875,2,4.74090338770389
115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,17,38,-0.3818181748760332,0.05169172927472581,38.02272727272727,0.1763299462044232,15.27962288757268,38.02272727272727,284,997,2.040520984081042,2,4.983723958333333
116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,24,25,-0.020408162848813003,0.11111111085915848,92.5,0.08,37.032000000000004,92.5,65,497,1.6037234042553192,42,4.150442477876106
117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,31,63,-0.34042552829334544,0.07496012753192971,46.41860465116279,0.16482965931863727,18.63337372419257,46.41860465116279,302,1098,1.9702842377260983,7,5.06457046603032
118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,32,52,-0.238095235260771,0.11023622032777398,22.0,0.1015625,8.840625000000001,22.0,130,695,1.7797979797979797,7,4.437007874015748
119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,8,14,-0.27272726033057904,0.08396946532836082,38.9,0.20565552699228792,15.642262210796915,38.9,78,229,1.9895833333333333,1,5.252148997134671
120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,41,87,-0.35937499719238286,0.08106396448317671,31.038961038961038,0.17029288702928871,12.48370157039613,31.038961038961038,382,1430,2.0316742081447963,6,5.079726651480637
121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,32,60,-0.30434782277882805,0.11471321681457206,30.857142857142858,0.09953703703703703,12.38267195767196,30.857142857142858,163,812,1.7708674304418985,34,4.422648514851486
122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,33,64,-0.3195876255712616,0.08297690326520367,30.16923076923077,0.1509433962264151,12.128069666182874,30.16923076923077,275,1075,1.917948717948718,12,4.788668555240793
123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,36,77,-0.3628318551961783,0.0948782534887672,50.7,0.14891518737672585,20.339566074950692,50.7,282,1105,1.97724399494311,7,4.9125
124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,20,41,-0.34426228943832315,0.08689458677080543,30.63157894736842,0.14776632302405499,12.311738108156991,30.63157894736842,164,632,1.8995901639344261,7,4.768858800773694
125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,57,17,0.5405405332359388,0.06223717404353475,36.910714285714285,0.18674407353652636,14.838983343700324,36.910714285714285,366,1052,2.029126213592233,2,5.085267134376687
126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,15,23,-0.21052631024930765,0.06749555938277876,33.10344827586207,0.146875,13.300129310344829,33.10344827586207,132,511,1.9825436408977557,3,4.896432681242808
127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,35,83,-0.40677965756966394,0.12952799107625906,30.571428571428573,0.17423230974632845,12.298264352469962,30.571428571428573,244,832,2.0246710526315788,6,4.9708242159008025
128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,7,15,-0.36363634710743875,0.10526315739108537,26.615384615384617,0.1676300578034682,10.713205869275235,26.615384615384617,52,169,1.7262569832402235,2,4.942760942760943
129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,5,6,-0.09090908264462885,0.030985915405673477,36.2,0.16758747697974216,14.547034990791898,36.2,87,327,1.8461538461538463,1,4.958083832335329
130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,23,55,-0.4102564049967128,0.061708860710673365,174.8181818181818,0.1684867394695788,69.99466742306056,174.8181818181818,297,1126,1.9334389857369254,2,5.091281451141018
131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,82,30,0.4642857101403062,0.09403862292691971,31.262295081967213,0.18458311484006293,12.578751278722912,31.262295081967213,318,1072,2.029299363057325,0,5.081844380403458
132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,24,20,0.09090908884297526,0.046218487346409154,27.912280701754387,0.15901948460087995,11.228520074542107,27.912280701754387,239,870,1.9087837837837838,6,4.907381615598886
133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,23,18,0.12195121653777521,0.08367346921699292,31.875,0.23921568627450981,12.845686274509806,31.875,173,439,2.145679012345679,0,5.663235294117647
134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,7,10,-0.17647057785467188,0.06614785966479432,32.166666666666664,0.17875647668393782,12.938169257340242,32.166666666666664,61,216,2.035532994923858,4,5.189349112426036
135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,6,7,-0.07692307100591762,0.06132075442773229,27.857142857142858,0.09230769230769231,11.17978021978022,27.857142857142858,33,201,1.5510204081632653,7,4.455840455840455
136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,0,16,-0.9999999375000038,0.062499999755859376,38.75,0.14838709677419354,15.559354838709679,38.75,66,224,1.9054726368159205,4,4.5503512880562065
137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,4,7,-0.2727272479338866,0.06358381466136523,48.0,0.1388888888888889,19.255555555555556,48.0,35,146,1.639240506329114,3,4.725409836065574
138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,5,11,-0.37499997656250145,0.09467455565281328,74.75,0.19063545150501673,29.97625418060201,74.75,48,152,1.8920454545454546,6,4.924812030075188
139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,4,2,0.33333327777778704,0.04026845610558083,33.5,0.208955223880597,13.483582089552238,33.5,41,123,1.9310344827586208,0,4.976470588235294
140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,13,51,-0.5937499907226564,0.10305958115449343,28.833333333333332,0.1579961464354528,11.596531791907514,28.833333333333332,157,589,1.9058823529411764,0,4.828303850156088
141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,5,19,-0.5833333090277788,0.07868852433216877,49.0,0.137291280148423,19.654916512059373,49.0,72,276,1.82421875,3,4.753684210526316
142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,37,62,-0.25252524997449244,0.08161582845703558,35.6140350877193,0.17586206896551723,14.315958862673927,35.6140350877193,342,1120,2.1148825065274153,0,4.962406015037594
143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,5,24,-0.655172391200952,0.07304785875806585,24.925925925925927,0.1649331352154532,10.036343624456553,24.925925925925927,107,373,1.8836477987421383,1,4.953748006379585
144,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,0,0,0.0,0.0,8.0,0.125,3.25,8.0,1,4,1.6,0,6.2
145,https://insights.blackcoffer.com/blockchain-in-fintech/,11,11,0.0,0.04921700212703132,28.464285714285715,0.15809284818067754,11.448951424986557,28.464285714285715,120,418,1.9457831325301205,2,5.137602179836512
146,https://insights.blackcoffer.com/blockchain-for-payments/,21,27,-0.1249999973958334,0.0776699027869419,26.105263157894736,0.18850806451612903,10.517508488964346,26.105263157894736,162,590,2.0296442687747036,9,5.157327586206897
147,https://insights.blackcoffer.com/the-future-of-investing/,35,11,0.5217391190926278,0.05927835043907429,30.8,0.1672077922077922,12.38688311688312,30.8,192,695,1.9470588235294117,1,5.0606060606060606
148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,26,44,-0.2571428534693878,0.08631319348173466,20.918032786885245,0.19043887147335423,8.44338866334344,20.918032786885245,234,702,2.0775862068965516,2,4.964409722222222
149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,28,3,0.8064515868886585,0.08310991934823078,39.25,0.23248407643312102,15.79299363057325,39.25,143,342,2.1114754098360655,0,5.571177504393673
150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,32,39,-0.0985915479071613,0.10425844331239582,18.516129032258064,0.17421602787456447,7.476138024053052,18.516129032258064,185,625,2.023706896551724,8,5.0
